FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;0.259;0.451;3.208;1;0.262;0.502;3.272;2;0.275;0.852;3.334;3;0.277;1.042;3.340;4;0.118;0.737;3.286;5;0.067;0.489;3.235;6;0.033;0.305;3.148;7;0.031;0.251;3.132;8;0.424;0.730;3.281;9;0.458;0.473;3.228;10;0.466;0.285;3.145;10;0.466;0.285;3.145;12;0.188;0.388;3.187;13;0.144;0.040;3.234;14;0.110;-0.235;3.247;15;0.107;-0.257;3.188;16;0.326;0.385;3.184;17;0.364;0.044;3.244;18;0.399;-0.231;3.265;19;0.399;-0.292;3.242
Frame2;0.040;0;0.259;0.451;3.208;1;0.262;0.502;3.272;2;0.275;0.852;3.334;3;0.277;1.042;3.340;4;0.118;0.737;3.286;5;0.067;0.489;3.235;6;0.033;0.305;3.148;7;0.031;0.251;3.132;8;0.424;0.730;3.281;9;0.458;0.473;3.228;10;0.467;0.284;3.145;10;0.467;0.284;3.145;12;0.188;0.388;3.187;13;0.144;0.040;3.234;14;0.109;-0.235;3.247;15;0.108;-0.255;3.186;16;0.326;0.385;3.184;17;0.364;0.044;3.244;18;0.399;-0.231;3.265;19;0.399;-0.292;3.242
Frame3;0.057;0;0.259;0.451;3.208;1;0.262;0.502;3.272;2;0.274;0.852;3.334;3;0.277;1.042;3.340;4;0.118;0.737;3.286;5;0.067;0.489;3.235;6;0.033;0.305;3.148;7;0.031;0.251;3.132;8;0.424;0.730;3.281;9;0.458;0.473;3.228;10;0.467;0.284;3.145;10;0.467;0.284;3.145;12;0.188;0.388;3.188;13;0.144;0.040;3.234;14;0.109;-0.235;3.247;15;0.108;-0.254;3.184;16;0.326;0.385;3.184;17;0.364;0.044;3.244;18;0.399;-0.231;3.265;19;0.399;-0.292;3.242
Frame4;0.093;0;0.259;0.451;3.208;1;0.262;0.502;3.272;2;0.274;0.852;3.334;3;0.277;1.042;3.340;4;0.118;0.737;3.286;5;0.067;0.489;3.235;6;0.033;0.305;3.148;7;0.031;0.251;3.132;8;0.424;0.730;3.281;9;0.458;0.473;3.228;10;0.467;0.284;3.145;10;0.467;0.284;3.145;12;0.188;0.388;3.188;13;0.144;0.040;3.234;14;0.109;-0.235;3.247;15;0.108;-0.253;3.183;16;0.326;0.385;3.185;17;0.364;0.044;3.244;18;0.399;-0.231;3.265;19;0.399;-0.292;3.242
Frame5;0.110;0;0.259;0.451;3.208;1;0.262;0.502;3.273;2;0.274;0.852;3.335;3;0.277;1.042;3.340;4;0.118;0.737;3.286;5;0.068;0.489;3.235;6;0.033;0.305;3.148;7;0.031;0.251;3.132;8;0.424;0.730;3.281;9;0.458;0.473;3.228;10;0.467;0.284;3.145;10;0.467;0.284;3.145;12;0.188;0.388;3.188;13;0.144;0.040;3.234;14;0.109;-0.235;3.247;15;0.107;-0.270;3.210;16;0.326;0.385;3.185;17;0.364;0.044;3.244;18;0.400;-0.233;3.264;19;0.399;-0.292;3.242
Frame6;0.127;0;0.259;0.451;3.208;1;0.262;0.502;3.273;2;0.274;0.852;3.335;3;0.277;1.042;3.340;4;0.118;0.737;3.286;5;0.068;0.489;3.235;6;0.033;0.305;3.148;7;0.031;0.251;3.132;8;0.424;0.730;3.281;9;0.458;0.473;3.228;10;0.467;0.284;3.145;10;0.467;0.284;3.145;12;0.188;0.388;3.188;13;0.144;0.040;3.234;14;0.109;-0.235;3.247;15;0.107;-0.270;3.210;16;0.326;0.385;3.185;17;0.364;0.044;3.244;18;0.400;-0.233;3.264;19;0.399;-0.292;3.242
Frame7;0.144;0;0.259;0.451;3.208;1;0.262;0.502;3.273;2;0.274;0.852;3.335;3;0.277;1.042;3.340;4;0.118;0.737;3.286;5;0.068;0.489;3.235;6;0.033;0.305;3.148;7;0.031;0.251;3.132;8;0.424;0.730;3.281;9;0.458;0.473;3.228;10;0.467;0.284;3.145;10;0.467;0.284;3.145;12;0.188;0.388;3.188;13;0.144;0.040;3.234;14;0.109;-0.235;3.247;15;0.107;-0.270;3.210;16;0.326;0.385;3.185;17;0.364;0.044;3.244;18;0.400;-0.233;3.264;19;0.399;-0.292;3.242
Frame8;0.162;0;0.259;0.451;3.208;1;0.262;0.502;3.273;2;0.274;0.853;3.335;3;0.277;1.042;3.340;4;0.118;0.737;3.286;5;0.068;0.489;3.235;6;0.033;0.305;3.148;7;0.031;0.251;3.132;8;0.424;0.730;3.281;9;0.458;0.473;3.228;10;0.467;0.283;3.146;10;0.467;0.283;3.146;12;0.188;0.388;3.188;13;0.144;0.040;3.234;14;0.109;-0.234;3.247;15;0.107;-0.269;3.208;16;0.326;0.385;3.185;17;0.364;0.044;3.244;18;0.400;-0.234;3.264;19;0.399;-0.292;3.242
Frame9;0.179;0;0.259;0.451;3.208;1;0.262;0.502;3.273;2;0.274;0.853;3.334;3;0.277;1.042;3.340;4;0.118;0.737;3.286;5;0.068;0.489;3.235;6;0.033;0.305;3.148;7;0.031;0.251;3.132;8;0.424;0.730;3.281;9;0.458;0.473;3.228;10;0.468;0.283;3.146;10;0.468;0.283;3.146;12;0.188;0.388;3.188;13;0.144;0.040;3.234;14;0.109;-0.234;3.247;15;0.107;-0.266;3.204;16;0.326;0.385;3.185;17;0.364;0.044;3.244;18;0.400;-0.234;3.264;19;0.399;-0.292;3.242
Frame10;0.196;0;0.259;0.451;3.208;1;0.262;0.502;3.273;2;0.274;0.853;3.334;3;0.277;1.042;3.340;4;0.118;0.737;3.286;5;0.068;0.489;3.235;6;0.033;0.305;3.148;7;0.031;0.251;3.132;8;0.424;0.730;3.281;9;0.458;0.473;3.228;10;0.468;0.283;3.146;10;0.468;0.283;3.146;12;0.188;0.388;3.188;13;0.144;0.040;3.234;14;0.109;-0.234;3.247;15;0.107;-0.266;3.204;16;0.326;0.385;3.185;17;0.364;0.044;3.244;18;0.400;-0.234;3.264;19;0.399;-0.292;3.242
