Frametime;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.zHead;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z)
Frame1;2.758;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;2.783;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame3;2.790;0;-0.352;0.385;1.764;1;-0.355;0.403;1.787;2;-0.364;0.517;1.779;3;-0.388;0.687;1.790;4;-0.498;0.421;1.764;5;-0.649;0.280;1.801;6;-0.791;0.147;1.845;7;-0.841;0.101;1.863;8;-0.252;0.428;1.773;9;-0.445;0.411;1.733;10;-0.220;0.365;1.769;10;-0.220;0.365;1.769;12;-0.402;0.326;1.741;13;-0.361;0.626;1.728;14;-0.142;0.407;1.793;15;0.000;0.000;0.000;16;-0.290;0.330;1.766;17;-0.355;0.629;1.735;18;0.000;0.000;0.000;19;-0.295;0.450;1.712
Frame4;2.800;0;-0.352;0.385;1.764;1;-0.355;0.403;1.787;2;-0.364;0.517;1.779;3;-0.388;0.687;1.790;4;-0.498;0.421;1.764;5;-0.649;0.280;1.801;6;-0.791;0.147;1.845;7;-0.841;0.101;1.863;8;-0.252;0.428;1.773;9;-0.445;0.411;1.733;10;-0.220;0.365;1.769;10;-0.220;0.365;1.769;12;-0.402;0.326;1.741;13;-0.361;0.626;1.728;14;-0.142;0.407;1.793;15;0.000;0.000;0.000;16;-0.290;0.330;1.766;17;-0.355;0.629;1.735;18;0.000;0.000;0.000;19;-0.295;0.450;1.712
Frame5;2.830;0;-0.351;0.393;1.768;1;-0.354;0.412;1.790;2;-0.363;0.533;1.782;3;-0.386;0.710;1.797;4;-0.498;0.426;1.767;5;-0.648;0.299;1.806;6;-0.796;0.158;1.850;7;-0.847;0.114;1.869;8;-0.240;0.450;1.781;9;-0.444;0.418;1.734;10;-0.215;0.388;1.773;10;-0.215;0.388;1.773;12;-0.402;0.336;1.753;13;-0.360;0.654;1.731;14;-0.288;0.410;1.740;15;0.000;0.000;0.000;16;-0.288;0.336;1.768;17;-0.356;0.664;1.738;18;0.000;0.000;0.000;19;-0.296;0.486;1.714
Frame6;2.839;0;-0.351;0.393;1.768;1;-0.354;0.412;1.790;2;-0.363;0.533;1.782;3;-0.386;0.710;1.797;4;-0.498;0.426;1.767;5;-0.648;0.299;1.806;6;-0.796;0.158;1.850;7;-0.847;0.114;1.869;8;-0.240;0.450;1.781;9;-0.444;0.418;1.734;10;-0.215;0.388;1.773;10;-0.215;0.388;1.773;12;-0.402;0.336;1.753;13;-0.360;0.654;1.731;14;-0.288;0.410;1.740;15;0.000;0.000;0.000;16;-0.288;0.336;1.768;17;-0.356;0.664;1.738;18;0.000;0.000;0.000;19;-0.296;0.486;1.714
Frame7;2.847;0;-0.351;0.393;1.768;1;-0.354;0.412;1.790;2;-0.363;0.533;1.782;3;-0.386;0.710;1.797;4;-0.498;0.426;1.767;5;-0.648;0.299;1.806;6;-0.796;0.158;1.850;7;-0.847;0.114;1.869;8;-0.240;0.450;1.781;9;-0.444;0.418;1.734;10;-0.215;0.388;1.773;10;-0.215;0.388;1.773;12;-0.402;0.336;1.753;13;-0.360;0.654;1.731;14;-0.288;0.410;1.740;15;0.000;0.000;0.000;16;-0.288;0.336;1.768;17;-0.356;0.664;1.738;18;0.000;0.000;0.000;19;-0.296;0.486;1.714
Frame8;2.854;0;-0.357;0.379;1.794;1;-0.357;0.412;1.804;2;-0.364;0.561;1.788;3;-0.380;0.744;1.803;4;-0.502;0.440;1.775;5;-0.645;0.316;1.813;6;-0.799;0.165;1.855;7;-0.850;0.121;1.874;8;-0.229;0.473;1.788;9;-0.439;0.453;1.743;10;-0.214;0.401;1.779;10;-0.214;0.401;1.779;12;-0.416;0.312;1.787;13;-0.361;0.669;1.732;14;-0.288;0.410;1.740;15;-0.296;0.516;1.744;16;-0.291;0.319;1.801;17;-0.355;0.682;1.739;18;0.000;0.000;0.000;19;-0.279;0.474;1.711
Frame9;2.861;0;-0.357;0.379;1.794;1;-0.357;0.412;1.804;2;-0.364;0.561;1.788;3;-0.380;0.744;1.803;4;-0.502;0.440;1.775;5;-0.645;0.316;1.813;6;-0.799;0.165;1.855;7;-0.850;0.121;1.874;8;-0.229;0.473;1.788;9;-0.439;0.453;1.743;10;-0.214;0.401;1.779;10;-0.214;0.401;1.779;12;-0.416;0.312;1.787;13;-0.361;0.669;1.732;14;-0.288;0.410;1.740;15;-0.296;0.516;1.744;16;-0.291;0.319;1.801;17;-0.355;0.682;1.739;18;0.000;0.000;0.000;19;-0.279;0.474;1.711
Frame10;2.868;0;-0.357;0.379;1.794;1;-0.357;0.412;1.804;2;-0.364;0.561;1.788;3;-0.380;0.744;1.803;4;-0.502;0.440;1.775;5;-0.645;0.316;1.813;6;-0.799;0.165;1.855;7;-0.850;0.121;1.874;8;-0.229;0.473;1.788;9;-0.439;0.453;1.743;10;-0.214;0.401;1.779;10;-0.214;0.401;1.779;12;-0.416;0.312;1.787;13;-0.361;0.669;1.732;14;-0.288;0.410;1.740;15;-0.296;0.516;1.744;16;-0.291;0.319;1.801;17;-0.355;0.682;1.739;18;0.000;0.000;0.000;19;-0.279;0.474;1.711
